index,eigenvalue,residual
1255,2.923137903522e+08,1.766891728556e-05
1256,2.925165806238e+08,2.463897771205e-05
1257,2.935837989669e+08,2.183792325599e-05
1258,2.943715641773e+08,2.124266177734e-05
1259,2.958387826015e+08,2.047794845191e-05
1260,2.966198762958e+08,2.386017303858e-05
1261,2.974831554024e+08,2.149940034656e-05
1262,2.988712200615e+08,2.534696946270e-05
1263,2.995730720414e+08,2.367143003914e-05
1264,3.005641594159e+08,2.387142270103e-05
1265,3.013979952022e+08,2.421941409783e-05
1266,3.023968287546e+08,2.335972544358e-05
1267,3.026555247148e+08,2.245934303130e-05
1268,3.031937726167e+08,2.625958995634e-05
1269,3.033882796070e+08,2.336794247537e-05
1270,3.047999527286e+08,2.302495241987e-05
1271,3.053534492289e+08,2.225780266524e-05
1272,3.064120903209e+08,2.574475813156e-05
1273,3.072310362568e+08,2.423864139053e-05
1274,3.082684089082e+08,2.232670174426e-05
1275,3.106499674515e+08,2.442453798909e-05
1276,3.116408761357e+08,2.383127139531e-05
1277,3.122993869710e+08,2.735227243193e-05
1278,3.127847539256e+08,2.372331228399e-05
1279,3.134698293365e+08,2.140656135835e-05
1280,3.138518167947e+08,2.276438816342e-05
1281,3.151722124920e+08,2.539763857082e-05
1282,3.157991015057e+08,2.492115876524e-05
1283,3.162101169953e+08,2.240691815984e-05
1284,3.172099153190e+08,2.085036419253e-05
1285,3.191822967731e+08,2.194683686591e-05
1286,3.200708632040e+08,3.200940820409e-05
1287,3.215952668106e+08,2.415001948701e-05
1288,3.231411139642e+08,2.322937197773e-05
1289,3.246867911632e+08,2.040512654801e-05
1290,3.257046770076e+08,2.605634538657e-05
1291,3.262106911964e+08,2.303261018224e-05
1292,3.284844998875e+08,2.247217064013e-05
1293,3.290579684039e+08,2.331270285694e-05
1294,3.306075519150e+08,2.174204480678e-05
1295,3.323400439031e+08,2.122584724975e-05
1296,3.331278193686e+08,2.193347777778e-05
1297,3.338594930217e+08,2.531091559703e-05
1298,3.349384319708e+08,2.098111776553e-05
1299,3.353432823004e+08,2.020283387627e-05
1300,3.367810393474e+08,2.421270297729e-05
1301,3.376243744111e+08,1.929913787660e-05
1302,3.389970648586e+08,2.345603055044e-05
1303,3.402924217967e+08,2.352376911517e-05
1304,3.406809532061e+08,1.861137201920e-05
1305,3.413381050055e+08,1.888688152862e-05
1306,3.418055848137e+08,1.999835194158e-05
1307,3.427763230366e+08,2.164607337495e-05
1308,3.438315111254e+08,2.227002270330e-05
1309,3.447742170122e+08,2.250715558631e-05
1310,3.451130338839e+08,2.378945341860e-05
1311,3.457468944422e+08,2.018591107623e-05
1312,3.476875315767e+08,2.056613063910e-05
1313,3.480560792207e+08,2.048290695338e-05
1314,3.495105377945e+08,2.616638997041e-05
1315,3.501299490436e+08,2.195876220356e-05
1316,3.518415488916e+08,2.268085996845e-05
1317,3.521060685503e+08,2.422301396906e-05
1318,3.538155664387e+08,2.334248580816e-05
1319,3.547519114701e+08,2.082879535626e-05
1320,3.564469693968e+08,2.193274827777e-05
1321,3.581879387909e+08,2.282363108781e-05
1322,3.597098824533e+08,1.898410559834e-05
1323,3.601948830213e+08,1.900133301678e-05
1324,3.614659283131e+08,2.095806920925e-05
1325,3.625314622941e+08,2.212776415007e-05
1326,3.630898102834e+08,2.290416755536e-05
1327,3.642797176710e+08,2.900133635089e-05
1328,3.654821656652e+08,2.391816960275e-05
1329,3.660421022675e+08,2.334412378622e-05
1330,3.675292272412e+08,2.449510889946e-05
1331,3.693521288335e+08,2.047190537559e-05
1332,3.719144280428e+08,2.213045373389e-05
1333,3.723572138731e+08,2.404821899944e-05
1334,3.724941418295e+08,2.160229528007e-05
1335,3.740125906217e+08,2.346982062079e-05
1336,3.750947618585e+08,2.349607813363e-05
1337,3.765040195127e+08,2.284005894044e-05
1338,3.772942440184e+08,2.296646445721e-05
1339,3.787400199924e+08,2.225640725194e-05
1340,3.803053543492e+08,2.374492282826e-05
1341,3.809464394534e+08,2.174798644446e-05
1342,3.826162641432e+08,2.229732087175e-05
1343,3.829132486639e+08,1.945607845055e-05
1344,3.849297923414e+08,2.042523316987e-05
1345,3.853763718436e+08,2.313877261752e-05
1346,3.882366326353e+08,2.209634635647e-05
1347,3.889767946501e+08,2.647021997071e-05
1348,3.901250449773e+08,2.344533061269e-05
1349,3.908788626830e+08,2.453150642390e-05
1350,3.916786570166e+08,2.104093071032e-05
1351,3.938450867755e+08,2.588510661621e-05
1352,3.941644767273e+08,2.191632041958e-05
1353,3.953764849818e+08,2.440781676404e-05
1354,3.965745992225e+08,2.289860284324e-05
1355,3.982727478009e+08,2.429591556951e-05
1356,4.004164544629e+08,2.483102422813e-05
1357,4.012440480491e+08,2.649673965907e-05
1358,4.015955454996e+08,2.265099918269e-05
1359,4.024536866292e+08,2.426235073737e-05
1360,4.036332661360e+08,2.410733861139e-05
1361,4.048748750563e+08,2.398359662312e-05
1362,4.075041386131e+08,1.967468459304e-05
1363,4.092009896294e+08,2.374912228076e-05
1364,4.102061824609e+08,2.085338847319e-05
1365,4.111052898437e+08,2.139131171484e-05
1366,4.119010289041e+08,2.366453869994e-05
1367,4.124122263132e+08,2.282447939737e-05
1368,4.142414700218e+08,2.292365525194e-05
1369,4.150598924681e+08,2.086957762244e-05
1370,4.160034147918e+08,2.141259840198e-05
1371,4.178346801755e+08,2.299084349867e-05
1372,4.200758205921e+08,2.225246536449e-05
1373,4.221555284208e+08,2.040721290598e-05
1374,4.226581179129e+08,2.097103628657e-05
1375,4.254822249812e+08,2.383432661487e-05
1376,4.282594406355e+08,2.193584640809e-05
1377,4.293030772944e+08,2.261576472445e-05
1378,4.332536585660e+08,2.326419588570e-05
1379,4.351914888557e+08,2.323148730835e-05
1380,4.377935075503e+08,1.689547981600e-05
1381,4.401927849443e+08,2.055009575061e-05
1382,4.420420637865e+08,2.628896924409e-05
1383,4.432550901158e+08,2.306460562274e-05
1384,4.436542691469e+08,2.154284092392e-05
1385,4.454713081124e+08,2.568276765632e-05
1386,4.467052781996e+08,2.351681522035e-05
1387,4.489775571091e+08,2.291060108061e-05
1388,4.509302896183e+08,2.104228455874e-05
1389,4.520626087302e+08,2.316293475273e-05
1390,4.546230978476e+08,2.217691477865e-05
1391,4.549025706068e+08,2.552329883967e-05
1392,4.564162931180e+08,2.282094413431e-05
1393,4.574810943519e+08,2.489410539838e-05
1394,4.612093392498e+08,2.256436695440e-05
1395,4.632260201150e+08,2.247399010668e-05
1396,4.652697684371e+08,2.425366370843e-05
1397,4.681137295040e+08,2.072470042228e-05
1398,4.688368935146e+08,2.158785713935e-05
1399,4.702204105640e+08,2.422402556876e-05
1400,4.715844882679e+08,1.852868385901e-05
1401,4.731758088986e+08,1.682005057592e-05
1402,4.744089690232e+08,1.663248405907e-05
1403,4.745659975906e+08,1.986424128984e-05
1404,4.759244053331e+08,2.021335381655e-05
1405,4.770962025432e+08,1.472187716026e-05
1406,4.790094063536e+08,1.552154692073e-05
1407,4.798090313387e+08,1.228501395884e-05
1408,4.810553330842e+08,1.772963456003e-05
1409,4.815520078571e+08,2.329605759213e-05
1410,4.828807634121e+08,2.022919527751e-05
1411,4.838186661653e+08,2.043382912749e-05
1412,4.855192076892e+08,1.742704568603e-05
1413,4.856630482031e+08,1.927200926185e-05
1414,4.870502678235e+08,1.973393931959e-05
1415,4.886454596824e+08,1.531066393361e-05
1416,4.893898790071e+08,1.530896750217e-05
1417,4.912498916993e+08,2.358122150781e-05
1418,4.918899279863e+08,2.420258359761e-05
1419,4.925437495220e+08,2.152669740673e-05
1420,4.939066029931e+08,2.265525608694e-05
1421,4.946064693010e+08,2.047902694503e-05
1422,4.969260671352e+08,2.247077064951e-05
1423,5.012920229765e+08,2.158728524147e-05
1424,5.022007730087e+08,2.387250928600e-05
1425,5.029959939542e+08,2.364721662289e-05
1426,5.050371912275e+08,2.093948031064e-05
1427,5.055682770476e+08,2.450440917156e-05
1428,5.084008595265e+08,2.303121333714e-05
1429,5.086933750956e+08,2.349664001348e-05
1430,5.100973014430e+08,2.333099038858e-05
1431,5.123004110260e+08,2.428479926885e-05
1432,5.148295488583e+08,2.522527734288e-05
1433,5.153861193125e+08,2.481316814335e-05
1434,5.157754976757e+08,1.944498968909e-05
1435,5.185948969163e+08,2.527800770308e-05
1436,5.193021374586e+08,2.528608666414e-05
1437,5.245847891793e+08,2.315093568800e-05
1438,5.260452198174e+08,2.362522228775e-05
1439,5.271806070669e+08,1.997231085051e-05
1440,5.284180442325e+08,2.180135427711e-05
1441,5.307229340070e+08,2.284102719029e-05
1442,5.331545093226e+08,2.341817529228e-05
1443,5.347012493843e+08,2.494478899511e-05
1444,5.379306290204e+08,2.458418151478e-05
1445,5.407267308027e+08,2.635032158377e-05
1446,5.431963513808e+08,2.363889709421e-05
1447,5.432451351413e+08,2.205787932837e-05
1448,5.450860036809e+08,2.501562439009e-05
1449,5.484511583087e+08,2.399606290978e-05
1450,5.517230784994e+08,1.905301838885e-05
1451,5.537838605553e+08,2.026564302899e-05
1452,5.555785553539e+08,2.342576775144e-05
1453,5.583832516113e+08,2.374907532758e-05
1454,5.602914337274e+08,2.550367585025e-05
1455,5.605435001230e+08,2.342680238152e-05
1456,5.631004208814e+08,2.698040790275e-05
1457,5.650553758645e+08,2.332382888512e-05
1458,5.662504321361e+08,2.328743575719e-05
1459,5.676954055123e+08,2.393436020268e-05
1460,5.717749741651e+08,2.786350474515e-05
1461,5.733711518525e+08,2.428782130713e-05
1462,5.747121699204e+08,2.325810447617e-05
1463,5.777046893968e+08,2.219502391177e-05
1464,5.796140962742e+08,2.299503056183e-05
1465,5.811459793901e+08,2.480011513120e-05
1466,5.829380995742e+08,2.136884820833e-05
1467,5.859809694585e+08,2.399989459981e-05
1468,5.876529746034e+08,2.371217800709e-05
1469,5.909157325312e+08,2.245464702218e-05
1470,5.946429866048e+08,2.390600699559e-05
1471,5.966721009267e+08,2.345282835753e-05
1472,5.989426206172e+08,2.337709127449e-05
1473,6.005162056708e+08,2.297528846035e-05
1474,6.032088838815e+08,2.210041383056e-05
1475,6.059431665601e+08,2.210657547184e-05
1476,6.084651807709e+08,2.153197361532e-05
1477,6.092478508574e+08,2.609189273204e-05
1478,6.116613079535e+08,2.294839496716e-05
1479,6.135044205327e+08,2.557089408100e-05
1480,6.174182025932e+08,2.280352413452e-05
1481,6.224859201184e+08,2.223856883974e-05
1482,6.238088530618e+08,2.363845927741e-05
1483,6.254118020503e+08,2.133076767866e-05
1484,6.270376543812e+08,2.282228021014e-05
1485,6.297078174273e+08,2.325763099500e-05
1486,6.311785375594e+08,2.284512687884e-05
1487,6.327139491348e+08,2.170804711476e-05
1488,6.348989401129e+08,2.476735951838e-05
1489,6.356972790092e+08,2.203592791002e-05
1490,6.362275438614e+08,2.226210364189e-05
1491,6.391993864241e+08,2.255919658945e-05
1492,6.396502956631e+08,2.075247675009e-05
1493,6.421360605490e+08,2.179566032686e-05
1494,6.442385005590e+08,2.091927342809e-05
1495,6.467907676015e+08,2.117166224435e-05
1496,6.489999843724e+08,2.131945584214e-05
1497,6.532003394614e+08,2.127398130301e-05
1498,6.552066642366e+08,2.398984229719e-05
1499,6.559892184270e+08,2.366850371784e-05
1500,6.572455041632e+08,2.133451243531e-05
1501,6.611561507119e+08,2.259658127773e-05
1502,6.630597334922e+08,2.240090643822e-05
1503,6.640651378416e+08,2.110508209915e-05
1504,6.681477919591e+08,2.348939921725e-05
1505,6.694490191965e+08,2.027876709946e-05
1506,6.712149487179e+08,2.452003234363e-05
1507,6.717908112879e+08,2.149868473217e-05
1508,6.740728097176e+08,2.126199675761e-05
1509,6.754238556268e+08,2.097356054899e-05
1510,6.778839997691e+08,1.950191504283e-05
1511,6.793527180463e+08,1.910745825048e-05
1512,6.797291375708e+08,2.164827846505e-05
1513,6.837817328365e+08,2.063592972421e-05
1514,6.868336064608e+08,2.063362492037e-05
1515,6.881810920203e+08,1.847104783328e-05
1516,6.914675377561e+08,1.846444744976e-05
1517,6.917161177892e+08,2.146452775649e-05
1518,6.952162812545e+08,1.933699170813e-05
1519,6.984012330061e+08,2.342798962473e-05
1520,7.017351354478e+08,2.189339867246e-05
1521,7.042394186644e+08,2.132152363752e-05
1522,7.062102655386e+08,1.716912171296e-05
1523,7.066029373472e+08,2.088067731242e-05
1524,7.107132961966e+08,1.926317925998e-05
1525,7.113934515925e+08,2.095604092373e-05
1526,7.137683201980e+08,2.019480311316e-05
1527,7.180711991033e+08,1.947411741654e-05
1528,7.197129181991e+08,2.008832194573e-05
1529,7.220899968804e+08,1.891952242131e-05
1530,7.247629202225e+08,1.785682253829e-05
1531,7.286704641753e+08,2.120040922665e-05
1532,7.293940921712e+08,1.705217871560e-05
1533,7.322569346134e+08,1.485447175287e-05
1534,7.327535571211e+08,2.020625372319e-05
1535,7.344121015896e+08,1.569243492987e-05
1536,7.348462579865e+08,1.894771258381e-05
1537,7.365039562788e+08,2.021812032724e-05
1538,7.374906949547e+08,1.941184186613e-05
1539,7.393801613823e+08,1.469412338812e-05
1540,7.402569751343e+08,1.791691954477e-05
1541,7.425166473448e+08,1.874847488582e-05
1542,7.445448294230e+08,1.986941509668e-05
1543,7.467995088882e+08,1.752830967564e-05
1544,7.476295866663e+08,1.477920291774e-05
1545,7.486380859799e+08,1.324986144124e-05
1546,7.502249437853e+08,1.918996947888e-05
1547,7.522672078971e+08,1.663669290991e-05
1548,7.543711646817e+08,1.961248961276e-05
1549,7.552333897681e+08,1.571558444543e-05
1550,7.565213990649e+08,1.917175542766e-05
1551,7.573612671924e+08,2.080666311402e-05
1552,7.599886437535e+08,2.175567630837e-05
1553,7.647845965316e+08,2.064129169247e-05
1554,7.657456300748e+08,2.181204127781e-05
1555,7.680259134787e+08,1.884026943950e-05
1556,7.691477523009e+08,2.140522407185e-05
1557,7.721221135820e+08,1.905687300783e-05
1558,7.733326939966e+08,1.939527516611e-05
1559,7.790554379954e+08,2.033176951152e-05
1560,7.812078169058e+08,1.956880262356e-05
1561,7.826201897870e+08,2.185094854563e-05
1562,7.835687915942e+08,2.129827914485e-05
1563,7.895384558476e+08,2.087211055821e-05
1564,7.910883647007e+08,2.139501401353e-05
1565,7.918271295804e+08,2.165088774423e-05
1566,7.936594670957e+08,1.965548392850e-05
1567,7.957541154977e+08,2.113816766754e-05
1568,7.984462270810e+08,2.078821957540e-05
1569,8.048593231827e+08,2.140841942401e-05
1570,8.071694307545e+08,2.140160482487e-05
1571,8.090025082430e+08,2.118225363483e-05
1572,8.151183484971e+08,1.987997697595e-05
1573,8.181806457533e+08,1.995413533372e-05
1574,8.190645416605e+08,2.020605381707e-05
1575,8.225755720224e+08,1.995161204806e-05
1576,8.267881917767e+08,2.194792264786e-05
1577,8.272709657937e+08,2.053734809226e-05
1578,8.302864723102e+08,2.097600728414e-05
1579,8.331435585850e+08,1.910024562342e-05
1580,8.350174505641e+08,2.338901888790e-05
1581,8.446126836342e+08,2.113486978099e-05
1582,8.476413582416e+08,2.250866004725e-05
1583,8.491648710810e+08,2.271581565306e-05
1584,8.502032411945e+08,2.279648077736e-05
1585,8.523113429359e+08,2.325774183706e-05
1586,8.539169053979e+08,2.138958006475e-05
1587,8.577529818713e+08,2.227586974302e-05
1588,8.596888665875e+08,2.275517020183e-05
1589,8.643802450539e+08,2.329283010935e-05
1590,8.712951491016e+08,2.121267799581e-05
1591,8.753684381826e+08,2.153151343527e-05
1592,8.770612364494e+08,2.115906779803e-05
1593,8.804249722827e+08,2.195520224090e-05
1594,8.819211455651e+08,2.034216437878e-05
1595,8.841412186182e+08,2.041728907923e-05
1596,8.881774097275e+08,1.999475288227e-05
1597,8.904144320565e+08,2.163663611825e-05
1598,8.953137443854e+08,2.262577407694e-05
1599,8.960249145900e+08,2.158176891535e-05
1600,9.007689384254e+08,2.208434832563e-05
1601,9.045815703912e+08,2.183783008240e-05
1602,9.080405788178e+08,2.133649912014e-05
1603,9.130547430220e+08,2.218005967394e-05
1604,9.148691644651e+08,2.372032859613e-05
1605,9.191092751674e+08,2.381670942124e-05
1606,9.234439839497e+08,2.144624558112e-05
1607,9.248734038586e+08,2.192449621241e-05
1608,9.289623617053e+08,2.179136388486e-05
1609,9.378788717428e+08,2.108837431771e-05
1610,9.398015663387e+08,2.122106570101e-05
1611,9.435471785679e+08,2.234235783877e-05
1612,9.502829581872e+08,2.152521846276e-05
1613,9.557821259719e+08,2.191074831034e-05
1614,9.595383450999e+08,2.239790716258e-05
1615,9.667135666884e+08,2.049719921045e-05
1616,9.717979927996e+08,2.092570600566e-05
1617,9.792153677818e+08,2.153811699571e-05
1618,9.813738264860e+08,2.161411443022e-05
1619,9.854211054068e+08,2.063006977237e-05
1620,9.893050387138e+08,2.089477819788e-05
1621,9.944696619511e+08,1.910078674863e-05
1622,9.995651202842e+08,1.846836366988e-05
1623,1.003581105066e+09,1.959908673936e-05
1624,1.010983658883e+09,2.062746773121e-05
1625,1.014427990999e+09,2.035615568033e-05
1626,1.017676716325e+09,2.094543332132e-05
1627,1.022940518733e+09,1.961349091293e-05
1628,1.025088248124e+09,2.079115807748e-05
1629,1.025356981479e+09,2.016158281344e-05
1630,1.033062241312e+09,1.967684906605e-05
1631,1.034269486447e+09,1.956579457942e-05
1632,1.037764683086e+09,1.963854457126e-05
1633,1.040674009499e+09,1.898964063444e-05
1634,1.044149465041e+09,1.818589919219e-05
1635,1.047873384126e+09,2.095527631130e-05
1636,1.050971350922e+09,2.065426648383e-05
1637,1.052487900672e+09,1.969733125608e-05
1638,1.054001385840e+09,2.005283138388e-05
1639,1.059224075389e+09,1.949263242766e-05
1640,1.063692152978e+09,1.974135160708e-05
1641,1.068865676761e+09,2.025324568345e-05
1642,1.073586773159e+09,1.947462863699e-05
1643,1.077134754476e+09,1.992041695108e-05
1644,1.081334620341e+09,1.842370207257e-05
1645,1.087183633678e+09,1.864651876823e-05
1646,1.088993929153e+09,1.985784709412e-05
1647,1.092117322665e+09,1.895335652840e-05
1648,1.106284516903e+09,1.938257566134e-05
1649,1.107661634995e+09,1.929585705642e-05
1650,1.110834279718e+09,1.848555005168e-05
1651,1.112681781523e+09,1.943427576255e-05
1652,1.115462483083e+09,1.773025954542e-05
1653,1.119508876260e+09,2.164232350746e-05
1654,1.121210024337e+09,1.929129872069e-05
1655,1.124873761050e+09,1.906605650576e-05
1656,1.131746206187e+09,1.821157639888e-05
1657,1.134405639224e+09,1.839395359824e-05
1658,1.140781135304e+09,1.790459674541e-05
1659,1.150396638154e+09,1.728310892089e-05
1660,1.153504533433e+09,1.971755130377e-05
1661,1.154593472309e+09,1.706261036232e-05
1662,1.159397783239e+09,1.952995003876e-05
1663,1.166395854818e+09,1.752961109063e-05
1664,1.169373637352e+09,1.885233041524e-05
1665,1.174274611725e+09,1.919431947715e-05
1666,1.176270886127e+09,2.040571766043e-05
1667,1.180015551998e+09,2.009199206124e-05
1668,1.186310705321e+09,1.817931269304e-05
1669,1.187345766569e+09,1.980850556741e-05
1670,1.193451664337e+09,1.932238635842e-05
1671,1.194917930429e+09,2.259370850313e-05
1672,1.202807733509e+09,2.091259002814e-05
1673,1.207073910133e+09,1.613615165533e-05
1674,1.214306121776e+09,2.005138108308e-05
1675,1.216987032986e+09,1.768325569206e-05
1676,1.230402892143e+09,2.035754047261e-05
1677,1.231222790150e+09,2.174065432474e-05
1678,1.238225558110e+09,2.117119463627e-05
1679,1.245103236631e+09,2.099993186586e-05
1680,1.261961401762e+09,2.257478622222e-05
1681,1.268343809980e+09,1.888232043391e-05
1682,1.275171019323e+09,2.010792415701e-05
1683,1.282745910358e+09,2.111874275015e-05
1684,1.293709405170e+09,1.995721691423e-05
1685,1.294962291991e+09,2.095652646022e-05
1686,1.301793080551e+09,2.067430070479e-05
1687,1.309090500973e+09,2.060283369701e-05
1688,1.323008240216e+09,2.112601921286e-05
1689,1.323892718862e+09,2.127308614676e-05
1690,1.327827212654e+09,2.493785355974e-05
1691,1.338845538755e+09,2.022429458021e-05
1692,1.354171114127e+09,1.951791954452e-05
1693,1.362471904741e+09,2.123294670366e-05
1694,1.371434404819e+09,2.049225438975e-05
1695,1.373267676716e+09,2.118479523641e-05
1696,1.388729556066e+09,2.048371227212e-05
1697,1.401325711263e+09,2.019135807553e-05
1698,1.414417534625e+09,2.062501733945e-05
1699,1.424001045879e+09,1.992427866576e-05
1700,1.427879946576e+09,1.949761114417e-05
1701,1.446175445092e+09,1.991168993655e-05
1702,1.473775473266e+09,2.138459714446e-05
1703,1.488348135158e+09,2.034554921969e-05
1704,1.496377562320e+09,2.082799893180e-05
1705,1.521252487857e+09,2.079817393977e-05
1706,1.535426582745e+09,1.951691281615e-05
1707,1.544750524489e+09,1.989956870488e-05
1708,1.558924018703e+09,1.994727096509e-05
1709,1.562729777331e+09,1.915858406815e-05
1710,1.602833401643e+09,1.972200337693e-05
1711,1.623946121462e+09,2.063287712307e-05
1712,1.662097515075e+09,1.791662085891e-05
1713,1.699676245438e+09,2.173158934302e-05
1714,1.724980970977e+09,1.912544812165e-05
1715,1.735291049724e+09,2.114342178665e-05
1716,1.742365320983e+09,2.010681330263e-05
1717,1.757187641195e+09,2.200686540512e-05
1718,1.800522357432e+09,2.119935837287e-05
1719,1.834100069220e+09,1.999780697589e-05
1720,1.878028947054e+09,2.111078954989e-05
1721,1.937223588199e+09,2.174743148842e-05
1722,1.961858109646e+09,2.080207267881e-05
1723,1.969116964438e+09,1.985147524866e-05
1724,1.986724214723e+09,2.191643005712e-05
1725,1.990022840631e+09,2.236008431143e-05
1726,1.995085128060e+09,2.091943353327e-05
1727,2.017118577350e+09,2.072098195896e-05
1728,2.048822037143e+09,2.151218956306e-05
1729,2.081612637408e+09,2.165422486758e-05
1730,2.093019375034e+09,2.104664949043e-05
1731,2.120669767013e+09,2.000128886769e-05
1732,2.143669869181e+09,2.017842770218e-05
1733,2.187513558569e+09,2.134278696692e-05
1734,2.215562927879e+09,2.006320104379e-05
1735,2.233311145107e+09,2.023794418689e-05
1736,2.274426468627e+09,2.099498179522e-05
1737,2.287089778802e+09,1.959689013516e-05
1738,2.317257135936e+09,1.949784671907e-05
1739,2.356485119309e+09,1.985525471596e-05
1740,2.370090975157e+09,2.036515901338e-05
1741,2.481655278137e+09,1.986497046692e-05
1742,2.488377452989e+09,1.940783736050e-05
1743,2.523870499651e+09,2.029755812248e-05
1744,2.596396197021e+09,1.955039656847e-05
1745,2.634717933423e+09,1.893623622758e-05
1746,2.716910964535e+09,1.785989213601e-05
1747,2.747642357942e+09,1.643833824805e-05
1748,2.766744164161e+09,1.838969065594e-05
1749,2.813767146749e+09,1.608715872481e-05
1750,2.867724941306e+09,2.016739054995e-05
1751,2.908838378302e+09,1.947177600507e-05
1752,2.969655150559e+09,1.828035494551e-05
1753,3.018162031744e+09,1.860214725480e-05
1754,3.174585775182e+09,1.805308103019e-05
1755,3.286887480868e+09,1.705828464383e-05
1756,3.292987933931e+09,1.339069227289e-05
1757,3.369800648684e+09,1.783730299157e-05
1758,3.421552187859e+09,1.883244407922e-05
1759,3.509703006808e+09,1.843220506046e-05
1760,3.601888580340e+09,1.814565401380e-05
1761,3.704337982581e+09,1.680306709722e-05
1762,3.994448574632e+09,1.592627344834e-05
1763,4.129706226484e+09,1.597800155059e-05
1764,4.203389066399e+09,1.656829100053e-05
1765,4.358873151564e+09,1.589518621976e-05
1766,4.557579622603e+09,1.624163771526e-05
1767,4.618500071884e+09,1.566797592961e-05
1768,4.693665888522e+09,1.599422566497e-05
1769,4.740082291574e+09,1.520632773401e-05
1770,4.859928804193e+09,1.545992745927e-05
1771,4.994742168558e+09,1.491824393378e-05
1772,5.107741021525e+09,1.453354328349e-05
1773,5.287466409431e+09,1.584727720459e-05
1774,5.327340766843e+09,1.482070651910e-05
1775,5.791382978981e+09,1.480790270750e-05
1776,5.960086880238e+09,1.610062475592e-05
1777,6.139774277099e+09,1.369093759802e-05
1778,6.293295266519e+09,1.504495425385e-05
1779,6.521537489193e+09,1.350856509165e-05
1780,6.601772425019e+09,1.390949134799e-05
1781,6.659080796447e+09,1.314842483454e-05
1782,6.813937930941e+09,1.338899231292e-05
1783,7.056028282944e+09,1.348082173182e-05
1784,7.175940169130e+09,1.358773426721e-05
1785,7.319573052137e+09,1.262747368948e-05
1786,7.541362004319e+09,1.286404003467e-05
1787,7.804380195752e+09,1.283427719467e-05
1788,7.965186642043e+09,1.584935150748e-05
1789,8.425173081495e+09,1.199351770429e-05
1790,9.015955911498e+09,1.141973160781e-05
1791,9.672435891303e+09,1.053923124819e-05
1792,9.770490124036e+09,1.109426515696e-05
1793,1.034497063195e+10,1.219912922737e-05
1794,1.074638330567e+10,1.082559587387e-05
1795,1.108447967030e+10,1.003042029643e-05
1796,1.170270002522e+10,9.766948035459e-06
1797,1.211807129988e+10,9.545025181409e-06
1798,1.293776026782e+10,9.395961280312e-06
1799,1.346736450509e+10,9.004981517431e-06
