Index | Lambda          | RelErr(|Kx|)    | RelErr(|L*Mx|)
---------------------------------------------------------
678   | 3.16260365e+07  | 1.46114370e-07      
679   | 3.16816588e+07  | 1.93839488e-07      
686   | 3.20883788e+07  | 2.56558299e-07      
687   | 3.21442590e+07  | 1.81012384e-07      
688   | 3.22055730e+07  | 4.68563371e-07      
689   | 3.22437331e+07  | 2.72338934e-07      
690   | 3.22919870e+07  | 2.30032086e-07      
691   | 3.23097074e+07  | 2.10691782e-07      
692   | 3.24039452e+07  | 1.75868143e-07      
693   | 3.24326083e+07  | 2.68081160e-07      
694   | 3.25166316e+07  | 1.39998086e-07      
695   | 3.25632987e+07  | 1.75158959e-07      
696   | 3.25859392e+07  | 2.93338653e-07      
697   | 3.26461625e+07  | 1.24830762e-07      
698   | 3.27435951e+07  | 2.10403888e-07      
699   | 3.28273914e+07  | 9.58768624e-08      
706   | 3.32756283e+07  | 2.31875465e-07      
707   | 3.33189634e+07  | 9.31808406e-08      
708   | 3.34110023e+07  | 6.90302255e-08      
709   | 3.34570703e+07  | 1.43908345e-07      
710   | 3.34832900e+07  | 1.25839687e-07      
